trackid,albumid,name,danceability,energy,key,valence,mode,tempo,speechiness,loudness,instrumentalness,acousticness,time_signature,liveness,sent,sent_magn
4m5S4wvLY031rN6beIWoRe,0hBWhJEmVyNPG2Jq71CJXz,"""You Said Something""",0.5620360551431601,0.5105527638190954,0.0,0.4974619289340101,1.0,0.6352288662383054,0.029315960912052123,0.7414635308694927,0.0030425963488843817,0.0040201005025125615,0.6000000000000001,0.09836065573770493,0.666666677705,0.00232995107451
21bGSuzzoQOKcmz59uDuwH,6wxpS5o0ty5CLqyH5fIRln,"""Too Soon To Tell""",0.4825026511134677,0.12562814070351758,0.0,0.11573604060913704,1.0,0.6116620272504656,0.03257328990228013,0.4715848166416471,0.0,0.5728643216080401,0.6000000000000001,0.08811475409836064,0.5,0.000676437411618
28uxoW9ke39afqMMMeOuuq,2m8rXfQMY37otwhLMh6wkH,"""100,000 Years""",0.29162248144220576,0.9919597989949748,0.9090909090909092,0.12791878172588833,0.0,0.6944138638313903,0.17372421281216072,0.7329091905544832,0.4939148073022313,0.0020100502512562807,0.8,0.75,0.38888888429,0.00187899285983
4rvUTgMRJ25UbLCDOvxtIa,6bRT0low7Dmx61II5kKPfx,"""Sleepless""",0.5535524920466597,0.4010050251256281,0.0,0.2781725888324873,1.0,0.7206597040540823,0.03908794788273616,0.6648080634784473,0.0,0.6904522613065327,0.8,0.0901639344262295,0.38888888429,0.00195415250254
3hJ6LgENznTFIbGeBDWTE0,23O4F21GDWiGd33tFN3ZgI,"""Candle""",0.3944856839872748,0.7899497487437186,0.18181818181818185,0.14416243654822333,0.0,0.6260867745243726,0.04234527687296417,0.6545619176972383,0.4432048681541583,0.0,0.8,0.08709016393442623,0.5,0.00240511089642
3UAmMPmXGMn28YRQkgS4tz,6AFFu3ilmlEDz1I9ZaNOZw,"""Kid""",0.4623541887592789,0.728643216080402,0.09090909090909093,0.6598984771573604,0.0,0.5756713200359991,0.03257328990228013,0.7368646793909499,0.0,0.046231155778894466,0.8,0.09733606557377047,0.5,0.00195415250254
3NwA40XMeBSvVDSNxkrska,5hBbiVCgSQ68JfWE3UAwf3,"""T.V. Eye""",0.5524920466595971,0.9236180904522612,0.8181818181818182,0.6832487309644669,1.0,0.5448335042591933,0.053203040173724216,0.7344580265446661,0.6024340770791075,0.028140703517587937,0.8,0.9067622950819672,0.72222223142,0.00330702750497
1adtXXpTDkhVhfV5oUq3YQ,1jkKKIpXPmCFr7m815t8th,"""Killing An Arab""",0.7497348886532345,0.5286432160804021,1.0,0.3888324873096447,0.0,0.7017476297117979,0.6058631921824104,0.5722829842495294,0.0,0.003015075376884422,0.8,0.08401639344262295,0.38888888429,0.00135287482324
4ee0HXy7EnkrfA71AuU5Wq,5Tpor3YZBVEJ9tWD5L31mH,"""End Of The Line""",0.4697773064687169,0.5678391959798994,0.4545454545454546,0.2812182741116752,1.0,0.3246656480880721,0.02714440825190011,0.7050539709771964,0.12981744421906696,0.11457286432160806,0.8,0.15266393442622947,0.27777776858,0.000977076251271
3CZ4BXMk4xpCJcWeowNERh,6vUWpE8qciYHOhf7mgaGny,"""Guinnevere""",0.4952279957582185,0.0914572864321608,1.0,0.1807106598984772,0.0,0.4759371271897695,0.04017372421281217,0.4342697834012438,0.004056795131845843,0.8211055276381909,0.8,0.09528688524590163,0.555555557855,0.00255543036104
1p1Y2TNLmpOrddEvFJGNN8,444zYF83XQOTXmjke2JWU9,"""Help Me Mary""",0.5535524920466597,0.8130653266331659,0.4545454545454546,0.7522842639593909,1.0,0.5870989346784151,0.030401737242128125,0.7817094383682417,0.0,0.0321608040201005,0.8,0.20799180327868846,0.333333322295,0.00217963178908
1mpv6hIbfG75txI9zJGcf4,0pkrqPjeq9K5KD0hFqAKNa,"""The Bells Of Rhymney""",0.3997879109225875,0.6663316582914571,0.18181818181818185,0.6467005076142132,1.0,0.5112957575503881,0.033659066232356136,0.7185884147067934,0.0010141987829614604,0.1587939698492462,0.8,0.326844262295082,0.5,0.00240511089642
2UVPkh6lrARjYDK42jC6kD,2fDJpBJhtloxzUENHlU9JB,"""Legs""",0.3170731707317073,0.5025125628140703,0.8181818181818182,0.4335025380710661,0.0,0.3360514033361937,0.04017372421281217,0.5459527724164224,0.0,0.01708542713567839,0.8,0.28176229508196715,0.555555557855,0.00300638857572
4vpeKl0vMGdAXpZiQB2Dtd,6lPb7Eoon6QPbscWbMsk6a,"""White Rabbit""",0.584305408271474,0.29145728643216073,0.18181818181818185,0.3269035532994924,1.0,0.4470499591870905,0.029315960912052123,0.6128624871923177,0.0,0.4884422110552763,0.8,0.06762295081967212,0.333333322295,0.00120255544821
1gDPUTxcq8fnS7kj0uX9aS,2js3lkzAjWpD656NK7ZaJX,"""(Crazy For You But) Not That Crazy""",0.5143160127253447,0.8391959798994975,0.2727272727272727,0.5776649746192892,1.0,0.5628121141087088,0.051031487513572206,0.7582386160554722,0.19878296146044627,0.11256281407035176,0.8,0.13114754098360654,0.5,0.000751597143931
5WKJ9cG2HTSDAay4Ig8728,4kT3ewGWBRAOlocyVp03bm,"""A Means To An End""",0.6945917285259811,0.7869346733668341,0.8181818181818182,0.7634517766497462,0.0,0.5464702065761108,0.031487513572204126,0.7214478042271308,0.5841784989858013,0.03919597989949748,0.8,0.03381147540983606,0.555555557855,0.00225479143179
5xLfQuX5YAfog2JgPz0dpA,4tJPWT4r4FSKwy784Qs1Fq,"""Moving In Stereo""",0.7613997879109226,0.5427135678391959,0.3636363636363637,0.3756345177664974,1.0,0.4835680947696687,0.04017372421281217,0.6430052183858745,0.1004056795131846,0.06130653266331657,0.8,0.046106557377049176,0.666666677705,0.00127771518052
35BOEtOvV1qwzjblSKcPJ1,34aFnrFRBlErcbU6moRZR3,"""No More""",0.3531283138918346,0.7125628140703518,0.18181818181818185,0.028426395939086288,1.0,0.4720735050963812,0.11183496199782844,0.5360640503252555,0.9634888438133874,0.30653266331658285,0.8,0.34733606557377045,0.222222214864,0.00330702750497
2JyLhi0EOESYvSll7EMMI7,6f4mqM3RNAfO1t6XeeUa8P,"""I Need You""",0.376458112407211,0.8884422110552763,1.0,0.5644670050761421,0.0,0.5822809183951106,0.05211726384364821,0.8289370219458145,0.0,0.4613065326633166,0.8,0.3094262295081967,0.61111111571,0.00127771518052
5U0lHydo7tQh5t3dxHpQzu,2UDDZVesmQwA4aYfa55diS,"""Attics Of My Life""",0.4665959703075292,0.21608040201005024,0.8181818181818182,0.2913705583756345,1.0,0.3778145210238808,0.02823018458197611,0.6012343031429457,0.0,0.3778894472361809,0.8,0.07889344262295082,0.5,0.00142803455555
4FrDdv5Hnsg93UuYKqvX3R,0r7o2FeARRr23EZ0TJ0a8S,"""New Feeling""",0.8218451749734889,0.5236180904522613,0.8181818181818182,0.9837563451776647,0.0,0.5391573703928504,0.03908794788273616,0.5210284270974813,0.0,0.008040201005025125,0.8,0.0819672131147541,0.555555557855,0.00293122893301
6clhIQe1Mw34yTHA8SNT7j,5spnOKcCnsfRsIBtRrRqGV,"""Kizza Me""",0.5376458112407211,0.8542713567839195,0.6363636363636364,0.7096446700507615,1.0,0.5282697419368341,0.07166123778501629,0.6271117783019992,0.0,0.1628140703517588,0.8,0.8278688524590163,0.61111111571,0.00300638857572
0QVJsWtmgj9SWZaLYiX2i3,15XNBzVWARPMlu0sEbfBjJ,"""Heaven""",0.6489925768822906,0.4663316582914572,0.09090909090909093,0.14111675126903553,0.0,0.47930680843048207,0.03800217155266016,0.6885648247432506,0.06490872210953348,0.2251256281407035,0.8,0.2407786885245901,0.38888888429,0.00165351375249
2UCbDuiQ0rM74QAl0yvZIo,592dKHbXtiglWyt8AEet23,"""Pain In My Heart""",0.5090137857900318,0.5608040201005026,0.6363636363636364,0.7827411167512689,1.0,0.7338202976202931,0.03908794788273616,0.6993113636905187,0.7200811359026369,0.5708542713567838,0.6000000000000001,0.07581967213114754,0.27777776858,0.00308154821844
2yc7XZrlMj8DjoWHgeBKuI,2js3lkzAjWpD656NK7ZaJX,"""How To Say Goodbye""",0.4337221633085896,0.7728643216080402,0.7272727272727273,0.4538071065989848,1.0,0.5942652629816446,0.05971769815418025,0.7154907427264279,0.9371196754563896,0.6804020100502512,0.8,0.10348360655737704,0.61111111571,0.000150319431026
0dvPuXBdAudLyBnCmYYu68,785WNIAl2zC3OZ6XHjFaIG,"""Born In Chicago""",0.4443266171792153,0.5969849246231155,0.18181818181818185,0.9553299492385786,1.0,0.3188723079177043,0.05211726384364821,0.6107656015440703,0.0010141987829614604,0.7899497487437185,0.8,0.30840163934426224,0.61111111571,0.000826756876243
53m7LQowBw8KtCDKhqPTdz,6f4mqM3RNAfO1t6XeeUa8P,"""See My Way""",0.5726405090137858,0.6703517587939699,0.8181818181818182,0.6060913705583756,1.0,0.543079595638251,0.05211726384364821,0.7244739914694879,0.0,0.6663316582914571,0.8,0.21618852459016394,0.444444442145,0.00142803455555
077OhUjy58qkjscrXjW696,5Dbax7G8SWrP9xyzkOvy2F,"""The Show Must Go On""",0.6044538706256627,0.19597989949748745,0.6363636363636364,0.3309644670050761,1.0,0.5401871114924967,0.031487513572204126,0.5076369528439011,0.12677484787018256,0.4371859296482412,0.8,0.24795081967213115,0.5,0.00232995107451
0ZQ0AYmoSQqmPYtI9JP9F9,0rPtXOMN42nsLDiShvGamv,"""War On War""",0.6892895015906682,0.8341708542713567,0.8181818181818182,0.6873096446700507,1.0,0.5491282781138156,0.03257328990228013,0.7095336812257249,0.004056795131845843,0.0321608040201005,0.8,0.2182377049180328,0.444444442145,0.00127771518052
1yB3SGuoHYvUmjmMx2G0rZ,73cxqemPE6sVoCkwRuPU6E,"""I Can't Hold Out""",0.7211028632025451,0.19296482412060295,0.8181818181818182,0.7766497461928934,1.0,0.5105590322108039,0.051031487513572206,0.361331522386637,0.6622718052738337,0.29246231155778896,0.8,0.10655737704918034,0.61111111571,0.00157835393058
7zscdQe9CjzXnqT3P1Ey7K,10v912xgTZbjAtYfyKWJCS,"""If You Want Blood (You've Got It)""",0.5164369034994698,0.9326633165829146,0.18181818181818185,0.5482233502538071,1.0,0.5912304568952889,0.1270358306188925,0.8154502347082231,0.15212981744421908,0.03015075376884422,0.8,0.4200819672131147,0.555555557855,0.00330702750497
1LwP9g1Hjbs64jXM2Qsxry,2t1hVEwp82QebO7lq21Vto,"""Just Like Honey""",0.3616118769883351,0.5517587939698493,0.7272727272727273,0.4934010152284263,1.0,0.5080097950982649,0.04560260586319219,0.6605189791979412,0.6247464503042597,0.0,0.8,0.03995901639344261,0.61111111571,0.00240511089642
1hlcRzzXU75KaZQFydIBFx,3gWSt7qLMXD6vHOT0GPASi,"""Zurich Is Stained""",0.6553552492046659,0.6834170854271356,0.0,0.35634517766497464,1.0,0.5381192574143452,0.029315960912052123,0.7163485595825291,0.004056795131845843,0.18391959798994967,0.8,0.08094262295081968,0.27777776858,0.00217963178908
2Kwf8mUygPEriB7GVErizM,0um9FI6BLBldL5POP4D4Cw,Don't Stop - Remastered,0.3117709437963945,0.7557788944723618,1.0,0.4923857868020304,1.0,0.4492517633269846,0.05754614549402823,0.7273095527438225,0.1845841784989858,0.0,0.8,0.11782786885245902,0.27777776858,0.00232995107451
1rUdIdd1CxjqKcVzXNd0VI,5ktMgVAJtsv4HagfFliWpR,"""Death Of A Clown""",0.5450689289501591,0.6572864321608041,0.0,0.7208121827411167,1.0,0.3375332258942213,0.035830618892508145,0.7332427859985227,0.0,0.08643216080402008,0.8,0.24282786885245905,0.111111107432,0.00232995107451
7q4MJZSiqPC16dbhQWxugv,7JcfNKXoHSaog85a1hd4lx,"""Cape Cod Kwassa Kwassa""",0.9034994697773064,0.5175879396984925,0.18181818181818185,0.8060913705583757,1.0,0.4397664245798363,0.044516829533116184,0.7402959468153549,0.09026369168357,0.8361809045226131,0.8,0.12295081967213115,0.5,0.00383314536237
0SpNlEAUqNsuij5xi7Z7cQ,15XNBzVWARPMlu0sEbfBjJ,"""Black Limousine""",0.5450689289501591,0.8994974874371859,0.0,0.8741116751269035,1.0,0.4566943636325582,0.06514657980456026,0.8010818023685277,0.21196754563894524,0.21608040201005024,0.8,0.6188524590163934,0.555555557855,0.0011273957159
1cbLvt7UrsbVnljXttWUip,2KzCDxKpgLqBffHu1IZ7Kn,"""I Dreamed I Saw St. Augustine""",0.4358430540827147,0.2804020100502512,0.4545454545454546,0.5624365482233502,1.0,0.7375248540153622,0.0499457111834962,0.6031882193151762,0.0,0.629145728643216,0.8,0.07581967213114754,0.666666677705,0.00225479143179
4AMlNIOfExpjVbuHufpqgb,2ccrabRMmY1gECUdyqblP2,"""Spirits In The Material World""",0.8897136797454932,0.6592964824120603,0.8181818181818182,0.8771573604060914,0.0,0.5941271269804725,0.06948968512486428,0.7064121809993567,0.019269776876267748,0.2954773869346733,0.8,0.015368852459016391,0.5,0.00293122893301
5hdpL6p87olMceaqUPyivM,1u2Qni8cVRptDTaA00fmBC,"""Too Much Paranoias""",0.5058324496288441,0.7085427135678392,0.3636363636363637,0.4060913705583756,1.0,0.33064316959333584,0.24972855591748105,0.7071032001334382,0.7596348884381341,0.3909547738693467,0.8,0.5163934426229508,0.444444442145,0.00135287482324
3KUcECg6BJNDEnDqDRxCy2,6gMv3MgFlieOM6Uz5GZBzy,"""Oddfellows Local 151""",0.7804878048780488,0.5005025125628141,0.3636363636363637,0.9228426395939086,0.0,0.4844806295652901,0.03908794788273616,0.6231801177115353,0.007099391480730223,0.060301507537688426,0.8,0.056352459016393436,0.444444442145,0.00248027053913
1bSpwPhAxZwlR2enJJsv7U,7dxKtc08dYeRVHt3p9CZJn,"""No Surprises""",0.2704135737009544,0.3919597989949749,0.4545454545454546,0.1197969543147208,1.0,0.31991460683563905,0.030401737242128125,0.6569209140515166,0.004056795131845843,0.05829145728643216,0.8,0.09528688524590163,0.61111111571,0.00390830500509
55QchVZGuIv2MRkMaEswUL,3fRCOoTbBsOITBWlCRCJQr,"""Sweeter Memories""",0.3149522799575822,0.35778894472361794,0.9090909090909092,0.2619289340101523,1.0,0.4224031478264509,0.04017372421281217,0.5970881883384564,0.0,0.13065326633165827,0.6000000000000001,0.002049180327868852,0.666666677705,0.00165351375249
7ejCV2bYo3iY5MacgzbxXc,5FTx6W84UUU14n29QV4saY,Speakin' Out,0.4538706256627784,0.2291457286432161,0.8181818181818182,0.2274111675126904,1.0,0.7624311936206282,0.0488599348534202,0.5355160006671909,0.01622718052738337,0.8442211055276381,0.6000000000000001,0.1690573770491803,0.72222223142,0.00338218714769
27J9JQLDfGgGWqfcSLFmNp,6Oc6Ok1Oawu8lRkjmD4mXy,"""Please, Please, Please""",0.6903499469777306,0.591959798994975,0.3636363636363637,0.9055837563451776,1.0,0.4036250235459093,0.031487513572204126,0.721304834751114,0.0,0.21909547738693466,0.8,0.15368852459016394,0.5,0.000526117991792
4TVjXQv8PHr0GEnWfILpaS,785WNIAl2zC3OZ6XHjFaIG,"""Our Love Is Drifting""",0.4570519618239661,0.5507537688442211,0.4545454545454546,0.5573604060913705,1.0,0.4639946419975303,0.04560260586319219,0.6997164438725666,0.0,0.2552763819095477,0.6000000000000001,0.2254098360655737,0.5,0.00202931232445
26sMc53X5ptxM2xgGBROzG,4I4xtHaIFOzhZfp1NIHkY6,"""Apple Scruffs""",0.4528101802757159,0.3115577889447236,0.3636363636363637,0.4791878172588832,1.0,0.3651939136440695,0.03474484256243214,0.6244906712416898,0.0,0.3085427135678392,0.8,0.08504098360655737,0.72222223142,0.00210447196717
7LZgdL0MxiElfaKZbuuE4l,45StnugV9WQMQwk4rRoTy8,"""Asleep""",0.542948038176034,0.25326633165829143,0.0,0.2182741116751269,1.0,0.4819858096653341,0.031487513572204126,0.532704267638859,0.539553752535497,0.8844221105527638,0.6000000000000001,0.12909836065573768,0.666666677705,0.00232995107451
2j9Rx1tUTSMPTADLEUVjzR,4M6s2jbhKWEcOdXZ8WiHts,"""I Know But I Don't Know""",0.6129374337221632,0.8321608040201004,0.18181818181818185,0.934010152284264,1.0,0.5383871575378304,0.033659066232356136,0.7405342292753829,0.02332657200811359,0.0010050251256281406,0.8,0.06352459016393441,0.5,0.00240511089642
4x9vsTUtes30KVLO8Np4q2,6zUGj6iIU30nuPTEoqbD9n,Please Go Home,0.5249204665959704,0.7356783919597989,0.8181818181818182,0.7472081218274111,1.0,0.4695242679838422,0.044516829533116184,0.7067934329354015,0.0,0.6020100502512562,0.8,0.1997950819672131,0.333333322295,0.00157835393058
4TNbdqAhNfuI7xhgEDdrE2,3gWSt7qLMXD6vHOT0GPASi,"""Fame Throwa""",0.3096500530222693,0.7567839195979899,0.18181818181818185,0.6517766497461929,1.0,0.782385566880847,0.0977198697068404,0.7531155431648676,0.021298174442190683,0.0,0.8,0.04303278688524592,0.333333322295,0.00150319428786
6pZ8rAXwqJSRPDBvPPINvi,6AFFu3ilmlEDz1I9ZaNOZw,"""Stop Your Sobbing""",0.6362672322375398,0.7135678391959799,0.0,0.5512690355329948,1.0,0.5092948785031081,0.031487513572204126,0.7672218647985322,0.026369168356997968,0.025125628140703515,0.8,0.2991803278688524,0.5,0.000225479152139
2RsIMMh9vfuaQanujKuqUq,4UY90kcO4N9ZPBl4xPLvvU,"""Marie""",0.2354188759278897,0.14170854271356784,0.8181818181818182,0.16548223350253807,1.0,0.3293790158856401,0.035830618892508145,0.4790907141325326,0.04969574036511157,0.8793969849246229,0.6000000000000001,0.08709016393442623,0.72222223142,0.00180383321711
72i08olb2JviCg1ggLzaWs,51B7LbLWgYLKBVSpkan8Z7,"""Tryin'""",0.5440084835630965,0.7829145728643216,0.6363636363636364,0.4903553299492385,1.0,0.5615940057347371,0.053203040173724216,0.6841327709867276,0.0,0.1417085427135678,0.8,0.17110655737704916,0.61111111571,0.000375798571965
790YJcgHlN3SaosQCHlWzn,6X9k3hSsvQck2OfKYdBbXr,"""Love Of My Life""",0.3796394485683987,0.1879396984924623,0.4545454545454546,0.2730964467005076,1.0,0.3254819062768161,0.031487513572204126,0.6402173136035456,0.0,0.9316582914572864,0.8,0.10348360655737704,0.666666677705,0.0011273957159
2040FzW1ywVMnNJAMPoXZn,2KzCDxKpgLqBffHu1IZ7Kn,"""As I Went Out One Morning""",0.7104984093319194,0.3507537688442211,0.3636363636363637,0.8832487309644671,1.0,0.5489357249000607,0.04017372421281217,0.5797650534944123,0.0,0.12462311557788945,0.8,0.046106557377049176,0.5,0.00120255544821
1d7uVl6yOnhMwEXvnjA0Dv,1yO2d1lmmu0tkDf3trvOm7,"""Lay It Down Clown""",0.3308589607635207,0.9567839195979898,0.8181818181818182,0.332994923857868,1.0,0.7182611607610038,0.0988056460369164,0.7012652798627493,0.0,0.005025125628140704,0.8,0.7653688524590164,0.5,0.000826756876243
4Da1wifhr9gaVq72ORjSQ9,444zYF83XQOTXmjke2JWU9,"""Johnny Sunshine""",0.2290562036055144,0.5929648241206029,0.8181818181818182,0.17055837563451776,1.0,0.3980242365892965,0.033659066232356136,0.7583339290394834,0.0,0.5879396984924622,0.8,0.3022540983606557,0.222222214864,0.00127771518052
4nJCE9UyNXhuERnSX8YgSH,3MANoCcmaHWeXSuWiO3iVo,"""1969""",0.5164369034994698,0.6351758793969849,0.18181818181818185,0.7401015228426396,1.0,0.4474518093723184,0.05646036916395222,0.6339743131508089,0.029411764705882363,0.0010050251256281406,0.8,0.43340163934426224,0.5,0.00202931232445
79wJOCRW5AkX6I18VwG4nf,7HoqZkuUQEE12tl0ByOSsh,"""The Suit""",0.7423117709437964,0.10653266331658293,0.7272727272727273,0.0964467005076142,0.0,0.5210364386027333,0.07057546145494029,0.3655014654371291,0.041582150101419885,0.26030150753768844,0.8,0.09631147540983606,0.444444442145,7.51597155131e-05
4oqF9y2thGJh7hFd1hqItt,4uG8q3GPuWHQlRbswMIRS6,"""Sassafras Roots""",0.1823966065747614,0.971859296482412,0.7272727272727273,0.8944162436548222,1.0,0.7637288348437596,0.044516829533116184,0.7891676793671217,0.005070993914807302,0.0,0.8,0.24282786885245905,0.111111107432,0.00548665929405
4GSyhhe5HHAytp7KlmWlZX,4uG8q3GPuWHQlRbswMIRS6,"""In The End""",0.3425238600212089,0.9527638190954772,0.09090909090909093,0.7837563451776649,1.0,0.5841059879863537,0.047774158523344185,0.7715347773250412,0.0,0.0,0.8,0.2182377049180328,0.444444442145,0.000977076251271
5tEGRrYw5YnHuduUNgHmxu,0pkrqPjeq9K5KD0hFqAKNa,"""You Won't Have To Cry""",0.6320254506892895,0.6472361809045226,0.09090909090909093,0.8294416243654822,0.0,0.5211536449067582,0.033659066232356136,0.7059356160793003,0.0,0.11055276381909547,0.8,0.11168032786885246,0.444444442145,0.000751597143931
1eZUrU6VDISJcFDSVdeGDJ,2QqocFdpBkxOBLcIRo6UuJ,"""Welfare Mothers""",0.3340402969247084,0.8603015075376885,0.18181818181818185,0.601015228426396,1.0,0.5383997153561187,0.05537459283387622,0.6848237901208092,0.006085192697768764,0.04422110552763819,0.8,0.35553278688524603,0.777777785136,0.00127771518052
1gpQMd0R3blMSn8vhXU0Uu,1T8usYsiGEMPMQOLFgJEbE,"""Mozambique""",0.7698833510074231,0.864321608040201,0.6363636363636364,0.8335025380710659,1.0,0.5344607463530002,0.031487513572204126,0.715609883956442,0.0,0.045226130653266326,0.8,0.09118852459016392,0.777777785136,0.00210447196717
7Fyd6isvP6fj5JmOahXk6B,4I8omVNWbar9OC5SjTkseK,"""Waiting For The UFO's""",0.6214209968186638,0.6070351758793969,0.18181818181818185,0.8852791878172588,1.0,0.5333514724041942,0.06731813246471227,0.5997569518907713,0.0,0.2321608040201005,0.8,0.3545081967213114,0.222222214864,0.00127771518052
1MnV1f45qkf665AFZGNwgO,48Atx1uS9J4KL5iQt3weoS,"""Hypnotize""",0.20254506892895016,0.9919597989949748,0.8181818181818182,0.4598984771573604,1.0,0.7706440067812218,0.5765472312703583,0.8134248337979841,0.5659229208924949,0.035175879396984924,0.8,0.04918032786885247,0.5,0.000375798571965
5zrSzYQdBZeBqir7R1A7wO,29sTacnS0qA9xri6YS8xLA,"""Kickstand""",0.43478260869565216,0.9386934673366836,0.8181818181818182,0.6436548223350254,0.0,0.3836329768308252,0.04343105320304018,0.7960540424619343,0.026369168356997968,0.0,0.8,0.3442622950819672,0.555555557855,0.00105223598358
7fgrSljt0HXGeOVIvtdcwa,3YDm8Vu6IOjjVdLNHlJtj0,"""Spaceboy""",0.3849416755037116,0.3206030150753769,0.0,0.2111675126903553,1.0,0.508286067100609,0.04125950054288816,0.6358329163390283,0.5892494929006085,0.013065326633165827,0.8,0.08709016393442623,0.38888888429,0.00248027053913
7eSvBKZ5qHvScNcWwLSUUS,7oS7E5bFMzE8PXTZQKW0ge,"""Parachute Woman""",0.567338282078473,0.5979899497487436,0.3636363636363637,0.8964467005076142,0.0,0.478197534481676,0.05211726384364821,0.6819167441084661,0.24746450304259635,0.4412060301507537,0.8,0.09938524590163934,0.555555557855,0.0017286733952
0Irgm60IPuidNzELI4fMho,4WXqZZ28geJSPtqLcCF56L,"""Mr. Suit""",0.6436903499469777,0.9427135678391959,0.18181818181818185,0.9766497461928934,1.0,0.4964314866363883,0.044516829533116184,0.7579288488574356,0.0,0.20301507537688449,0.8,0.1362704918032787,0.166666644591,0.00240511089642
0l49BLiXUhHD2A92ONuQ7k,72qrnM4yUNMDDlWiqKc8iY,Doncha Bother Me,0.6002120890774126,0.8291457286432159,0.8181818181818182,0.7725888324873095,1.0,0.5165114380794911,0.05754614549402823,0.6452927300021445,0.007099391480730223,0.5698492462311557,0.8,0.09323770491803278,0.444444442145,0.00180383321711
6R8LVJYbf9nDdsZJICnUIR,2m8rXfQMY37otwhLMh6wkH,"""Strutter""",0.4443266171792153,0.9477386934673366,0.9090909090909092,0.7685279187817259,0.0,0.5584964105569392,0.06514657980456026,0.7335525531965592,0.3235294117647059,0.08040201005025126,0.8,1.0,0.61111111571,0.00210447196717
6VqCe4PcokSekHPJQaDx0B,7GXP5OhYyPVLmcVfO9Iqin,"""Blue Moon""",0.4443266171792153,0.09748743718592964,0.8181818181818182,0.2598984771573604,0.0,0.5433474957617362,0.04560260586319219,0.36681201896728377,0.4553752535496958,0.9567839195979898,0.2,0.0942622950819672,0.666666677705,0.00413378429162
2iNUrMpqCajPTmNVAtgFRM,5ktMgVAJtsv4HagfFliWpR,"""End Of The Season""",0.5079533404029692,0.5195979899497487,0.3636363636363637,0.3644670050761421,0.0,0.4439021327361393,0.03800217155266016,0.6978340124383443,0.0,0.3417085427135678,0.8,0.3022540983606557,0.333333322295,0.000826756876243
41rrri7GpGTmJwYqYDZEMf,6vQB3ZBxnQPP3jQcGV2qzg,"""Untitled""",0.7051961823966066,0.6894472361809045,0.6363636363636364,0.1847715736040609,1.0,0.3978651708909772,0.03474484256243214,0.6949746229180069,0.0922920892494929,0.5738693467336684,0.8,0.06864754098360655,0.0555555371591,0.00127771518052
1vTPS2Yodd6CJo0sfeWSa8,4GKfBd0gJ791c3Gp3umNho,"""Blue Moon""",0.4188759278897137,0.0914572864321608,0.8181818181818182,0.2131979695431472,0.0,0.5510538102513656,0.053203040173724216,0.3499416207972931,0.552738336713996,0.9547738693467336,0.8,0.09221311475409837,0.666666677705,0.00413378429162
3Lk77QOBVywNAVSqOPcuw2,5UI2X5VAmgu9xrlXDd5U7B,"""Wasn't Born To Follow""",0.5090137857900318,0.4341708542713567,0.6363636363636364,0.5461928934010151,1.0,0.390765817618619,0.03908794788273616,0.6998832415945861,0.0,0.2341708542713568,0.8,0.1885245901639344,0.333333322295,0.000751597143931
1DT8eLo3WOJ2cCDfYWMU2G,0BiNb8HYR4JvuxUa31Z58Q,"""Star Me Kitten""",0.1696712619300106,0.33065326633165826,0.0,0.18274111675126906,1.0,0.274739948512945,0.03908794788273616,0.6109800557580956,0.8062880324543611,0.14874371859296484,0.8,0.14549180327868852,0.333333322295,0.00232995107451
6psqvHbfCgYXY640lBsCo9,25Vt8FvZBx4BsSJWEsF7sJ,"""Sad Lisa""",0.6150583244962884,0.2170854271356784,0.18181818181818185,0.3786802030456852,1.0,0.4720065300655099,0.03474484256243214,0.5396144589796745,0.04563894523326572,0.9296482412060301,0.6000000000000001,0.052254098360655726,0.38888888429,0.00142803455555
1fEHgPGxKOfpdWQCvCRGAM,5fMAuIxI96lqdSPqUGwlXd,"""Bring On The Night""",0.7518557794273596,0.6271356783919598,0.3636363636363637,0.7370558375634517,0.0,0.4585905941941021,0.08469055374592832,0.6356899468630114,0.0010141987829614604,0.0542713567839196,0.8,0.03995901639344261,0.222222214864,0.00240511089642
2ap1hCe7wyOWkMJsnIn0V1,0Em8m9kRctyH9S3MTXAHvY,"""Beer Drinkers & Hell Raisers""",0.5238600212089077,0.7567839195979899,0.6363636363636364,0.5979695431472081,1.0,0.5581406057054354,0.04668838219326819,0.7081516429575618,0.005070993914807302,0.0010050251256281406,0.8,0.14754098360655735,0.61111111571,0.00315670786115
1pimWzwUERYZbAFr5tL0Xl,630o1rKTDsLeIPreOY1jqP,"""Elevation""",0.5630965005302228,0.5879396984924623,0.8181818181818182,0.6700507614213198,0.0,0.4619853910713912,0.031487513572204126,0.667381514046751,0.29918864097363085,0.1507537688442211,0.8,0.0625,0.5,0.00225479143179
07gsAWyHNZA4pUpJGDIqOj,0pkrqPjeq9K5KD0hFqAKNa,"""Here Without You""",0.6733828207847297,0.5829145728643216,0.18181818181818185,0.6700507614213198,1.0,0.5007890495824525,0.029315960912052123,0.657516620201587,0.0,0.6743718592964822,0.8,0.4211065573770491,0.5,0.000901916608556
